Assists per Game,Blocks per Game,Full Name,GP per Year,Last Year,MVP,Offensive Player,Points per Game,Rebounds per Game,Starting Year,Steals per Game,Year Inducted,Years Retired,Years to Induct,playerID,pos
0.9119579500657029,0.5183968462549278,Kevin Alvin Willis,66.17391304347827,2006,0,0,11.973061760841,8.23784494086728,1984,0.6688567674113011,,5.0,,willike02,F-C
2.257065948855989,0.5679676985195155,Walter Ander Williams,67.54545454545455,2002,0,0,11.574697173620455,3.874831763122476,1992,0.9044414535666218,,9.0,,williwa02,F-G
3.5765164162493046,2.0395102949360044,Kareem Abdul-Jabbar,89.85,1988,6,0,24.56816917084029,11.08569838619922,1969,0.7506956037840846,1995.0,,7.0,abdulka01,C
7.347778981581799,0.08992416034669556,Nathaniel Archibald,65.92857142857143,1983,0,1,18.57854821235103,2.300108342361864,1970,0.8158179848320694,1991.0,,8.0,archina01,G
3.9272575250836117,0.8327759197324415,Charles Wade Barkley,74.75,1999,1,0,22.232441471571907,11.812709030100336,1984,1.5392976588628762,2006.0,,7.0,barklch01,F
6.36852026390198,0.8482563619227145,Larry Joe Bird,81.61538461538461,1991,3,0,24.211121583411874,10.044297832233742,1979,1.7455230914231856,1998.0,,7.0,birdla01,F-G
3.340501792114696,0.08124253285543608,William Warren Bradley,83.7,1976,0,1,12.471923536439665,3.2102747909199523,1967,0.26045400238948624,1983.0,,7.0,bradlbi01,F-G
3.792982456140351,0.6362573099415205,David William Cowens,65.76923076923077,1982,1,0,17.777777777777782,13.71812865497076,1970,0.791812865497076,1991.0,,9.0,cowenda01,C-F
5.699431356620633,0.6718115353371243,Clyde Austin Drexler,82.06666666666666,1997,0,1,20.437043054427296,6.246141348497157,1983,2.0186839967506094,2004.0,,7.0,drexlcl01,G-F
4.534513274336283,0.07876106194690266,Joe Dumars,80.71428571428571,1998,0,1,16.064601769911505,2.1769911504424777,1985,0.8787610619469026,2006.0,,8.0,dumarjo01,G
3.6827914353687543,0.6859635210150674,Alexander English,84.06666666666666,1990,0,0,21.628865979381448,5.47898493259318,1976,0.8834258524980174,1997.0,,7.0,englial01,F
4.201815642458101,1.5600558659217878,Julius Winfield Erving,89.5,1986,4,0,24.16620111731844,8.474860335195531,1971,1.7870111731843576,1993.0,,7.0,ervinju01,F-G-C
1.8835098335854763,2.4183055975794248,Patrick Aloysius Ewing,77.76470588235293,2001,0,0,20.898638426626324,9.865355521936461,1985,0.9515885022692888,2008.0,,7.0,ewingpa01,C-F
6.142701525054465,0.07298474945533769,Walter Frazier,70.61538461538461,1979,0,1,19.0718954248366,5.9869281045751634,1967,0.7766884531590414,1987.0,,8.0,fraziwa01,G
1.8463187991422445,1.424588992137241,Elvin Ernest Hayes,87.4375,1983,0,0,21.091493924231592,12.525375268048606,1968,0.6869192280200143,1990.0,,7.0,hayesel01,F-C
2.3597335307179867,0.4307920059215396,Daniel Paul Issel,90.06666666666666,1984,0,0,22.513693560325684,9.169504071058476,1970,0.7535159141376758,1993.0,,9.0,isselda01,C-F
11.393248175182483,0.3996350364963504,Earvin Johnson,64.47058823529412,1995,3,1,19.532846715328468,7.321167883211678,1979,1.8996350364963503,2002.0,,7.0,johnsma02,G-F
5.319744204636291,0.8401278976818545,Michael Jeffrey Jordan,65.84210526315789,2002,5,0,30.598721023181447,6.254196642685852,1984,2.3101518784972024,2009.0,,7.0,jordami01,G-F
3.1598440545808972,1.168615984405458,Robert Jerry Lanier,73.28571428571429,1983,0,0,19.976608187134506,10.080896686159843,1970,0.817738791423002,1992.0,,9.0,laniebo01,C
3.5098861593768724,0.7669263031755542,Karl Anthony Malone,87.84210526315788,2003,2,0,24.978430197723192,10.203714799281009,1985,1.4038346315158778,2010.0,,7.0,malonka01,F-C
1.3382636655948552,1.317684887459807,Moses Eugene Malone,74.04761904761905,1994,3,0,20.445659163987134,12.369131832797427,1974,0.82508038585209,2001.0,,7.0,malonmo01,C-F
5.35233918128655,0.15789473684210525,Peter Press Maravich,68.4,1979,0,0,24.027777777777782,4.154970760233918,1970,0.8625730994152047,1987.0,,8.0,maravpe01,G
1.7052631578947368,1.7289473684210526,Kevin Edward McHale,87.69230769230771,1992,0,1,17.99736842105263,7.346491228070175,1980,0.3587719298245614,1999.0,,7.0,mchalke01,F-C
2.934116112198304,0.2172211350293542,Reginald Wayne Miller,85.16666666666667,2004,0,1,18.428571428571427,2.9993476842791917,1987,1.0769732550554472,2012.0,,8.0,millere01,G-F
2.5422993492407806,3.1106290672451187,Hakeem Abdul Olajuwon,76.83333333333333,2001,1,0,22.19884309472162,11.112075198843092,1984,1.7404193781634132,2008.0,,7.0,olajuha01,C
1.3448467966573816,1.4874651810584958,Robert Lee Parish,85.47619047619048,1996,0,1,14.570473537604457,9.181058495821727,1976,0.7598885793871867,2003.0,,7.0,parisro01,C
5.182539682539684,0.8167388167388168,Scottie Pippen,81.52941176470588,2003,0,1,16.292929292929294,6.54906204906205,1987,1.9494949494949492,2010.0,,7.0,pippesc01,F-G
2.4513513513513514,2.9423423423423425,David Maurice Robinson,79.28571428571429,2002,1,0,20.73153153153153,10.628828828828828,1989,1.3864864864864863,2009.0,,7.0,robinda01,C
2.036468330134357,1.0403071017274472,Arvydas Romas Sabonis,65.125,2002,0,1,11.988483685220725,7.320537428023032,1995,0.8023032629558541,2011.0,,9.0,sabonar01,C
10.465599051008304,0.21648873072360614,John Houston Stockton,88.73684210526315,2002,0,1,13.13582443653618,2.763345195729537,1984,2.137010676156584,2009.0,,7.0,stockjo01,G
9.218348623853213,0.263302752293578,Isiah Lord Thomas,83.84615384615384,1993,0,1,19.342201834862387,3.671559633027523,1981,1.922018348623853,2000.0,,7.0,thomais01,G
3.875793291024479,0.3825929283771532,Westley Sissel Unseld,84.84615384615384,1980,1,1,10.774252039891207,14.09428830462375,1968,0.6300997280145059,1988.0,,8.0,unselwe01,C-F
2.495575221238938,0.5991150442477876,Jacques Dominique Wilkins,66.47058823529412,1998,0,0,24.85929203539823,6.6761061946902664,1982,1.284070796460177,2006.0,,8.0,wilkido01,F-G
3.0439663236669783,0.6735266604303087,James Ager Worthy,89.08333333333331,1993,0,1,18.09354536950421,5.10289990645463,1982,1.1393826005612722,2003.0,,10.0,worthja01,F
